MatchCode,Format,Week,Time,Player,Result,n_matches,n_wins,n_losses,last_match,Score,weeks_in_league,team_league
OTJ3144,OTJ,3,2024-05-15T13:23:59Z,Richard K,Win,14,8,6,FALSE,2-1,6,FALSE
OTJ3144,OTJ,3,2024-05-15T13:23:59Z,Ryan D,Loss,12,7,5,FALSE,2-1,6,FALSE
OTJ3145,OTJ,3,2024-05-15T13:38:42Z,Alexandre GA,Win,15,9,6,FALSE,2-1,6,FALSE
OTJ3145,OTJ,3,2024-05-15T13:38:42Z,Emmett F,Loss,15,7,8,FALSE,2-1,6,FALSE
OTJ3146,OTJ,3,2024-05-15T14:25:22Z,Cody-Rayce MG,Win,14,6,8,FALSE,2-0,6,FALSE
OTJ3146,OTJ,3,2024-05-15T14:25:22Z,Nick H,Loss,12,5,7,FALSE,2-0,6,FALSE
OTJ3147,OTJ,3,2024-05-15T15:52:40Z,Nick H,Win,13,6,7,FALSE,2-1,6,FALSE
OTJ3147,OTJ,3,2024-05-15T15:52:40Z,Wesley C,Loss,13,10,3,FALSE,2-1,6,FALSE
OTJ3148,OTJ,3,2024-05-15T15:58:57Z,MItchel S,Win,14,9,5,FALSE,2-1,6,FALSE
OTJ3148,OTJ,3,2024-05-15T15:58:57Z,Paul G,Loss,14,6,8,FALSE,2-1,6,FALSE
OTJ3149,OTJ,3,2024-05-15T17:42:58Z,Maranda L,Win,13,9,4,FALSE,2-1,6,FALSE
OTJ3149,OTJ,3,2024-05-15T17:42:58Z,Zach L,Loss,10,4,6,FALSE,2-1,6,FALSE
OTJ3150,OTJ,3,2024-05-15T18:31:36Z,Paul G,Win,15,7,8,FALSE,2-1,6,FALSE
OTJ3150,OTJ,3,2024-05-15T18:31:36Z,Zach L,Loss,11,4,7,FALSE,2-1,6,FALSE
OTJ3151,OTJ,3,2024-05-15T19:16:05Z,Ryan D,Win,13,8,5,FALSE,2-0,6,FALSE
OTJ3151,OTJ,3,2024-05-15T19:16:05Z,Phillip M,Loss,14,5,9,FALSE,2-0,6,FALSE
OTJ3152,OTJ,3,2024-05-15T19:46:09Z,Edgar A,Win,15,8,7,FALSE,2-0,6,FALSE
OTJ3152,OTJ,3,2024-05-15T19:46:09Z,Julian K,Loss,15,7,8,FALSE,2-0,6,FALSE
OTJ3153,OTJ,3,2024-05-15T20:04:33Z,Ryan D,Win,14,9,5,FALSE,2-0,6,FALSE
OTJ3153,OTJ,3,2024-05-15T20:04:33Z,Niko G,Loss,14,4,10,FALSE,2-0,6,FALSE
OTJ3154,OTJ,3,2024-05-15T21:07:16Z,Ryan D,Win,15,10,5,FALSE,2-0,6,FALSE
OTJ3154,OTJ,3,2024-05-15T21:07:16Z,Nik S,Loss,13,4,9,FALSE,2-0,6,FALSE
OTJ3155,OTJ,3,2024-05-15T23:33:48Z,Preston B,Win,13,9,4,FALSE,2-0,6,FALSE
OTJ3155,OTJ,3,2024-05-15T23:33:48Z,MItchel S,Loss,15,9,6,FALSE,2-0,6,FALSE
OTJ3156,OTJ,3,2024-05-16T00:19:52Z,Enrique O,Win,11,7,4,FALSE,2-1,6,FALSE
OTJ3156,OTJ,3,2024-05-16T00:19:52Z,Cody-Rayce MG,Loss,15,6,9,FALSE,2-1,6,FALSE
OTJ3157,OTJ,3,2024-05-16T01:15:24Z,James M,Win,13,6,7,FALSE,2-1,6,FALSE
OTJ3157,OTJ,3,2024-05-16T01:15:24Z,Bryan G,Loss,13,7,6,FALSE,2-1,6,FALSE
OTJ3158,OTJ,3,2024-05-16T01:43:49Z,Matt K,Win,11,5,6,FALSE,2-1,6,FALSE
OTJ3158,OTJ,3,2024-05-16T01:43:49Z,Jordan M,Loss,14,8,6,FALSE,2-1,6,FALSE
OTJ3159,OTJ,3,2024-05-16T07:16:25Z,Adam S,Win,14,10,4,FALSE,2-1,6,FALSE
OTJ3159,OTJ,3,2024-05-16T07:16:25Z,Max K,Loss,11,3,8,FALSE,2-1,6,FALSE
OTJ3160,OTJ,3,2024-05-16T10:47:22Z,Enrique O,Win,12,8,4,FALSE,2-0,6,FALSE
OTJ3160,OTJ,3,2024-05-16T10:47:22Z,Matt K,Loss,12,5,7,FALSE,2-0,6,FALSE
OTJ3161,OTJ,3,2024-05-16T12:26:28Z,Duncan M,Win,14,9,5,FALSE,2-0,6,FALSE
OTJ3161,OTJ,3,2024-05-16T12:26:28Z,Matthias H,Loss,15,6,9,FALSE,2-0,6,FALSE
OTJ3162,OTJ,3,2024-05-16T13:01:13Z,Wyatt C,Win,15,6,9,FALSE,2-1,6,FALSE
OTJ3162,OTJ,3,2024-05-16T13:01:13Z,Max K,Loss,12,3,9,FALSE,2-1,6,FALSE
OTJ3163,OTJ,3,2024-05-16T13:08:12Z,Ron C,Win,7,4,3,FALSE,2-0,6,FALSE
OTJ3163,OTJ,3,2024-05-16T13:08:12Z,Dustin D,Loss,13,7,6,FALSE,2-0,6,FALSE
OTJ3164,OTJ,3,2024-05-16T13:36:19Z,Dustin D,Win,14,8,6,FALSE,2-0,6,FALSE
OTJ3164,OTJ,3,2024-05-16T13:36:19Z,Max K,Loss,13,3,10,FALSE,2-0,6,FALSE
OTJ3165,OTJ,3,2024-05-16T13:57:54Z,Zach L,Win,12,5,7,FALSE,2-0,6,FALSE
OTJ3165,OTJ,3,2024-05-16T13:57:54Z,Dustin D,Loss,15,8,7,FALSE,2-0,6,FALSE
OTJ3166,OTJ,3,2024-05-16T14:01:56Z,Max K,Win,14,4,10,FALSE,2-0,6,FALSE
OTJ3166,OTJ,3,2024-05-16T14:01:56Z,Will M,Loss,11,7,4,FALSE,2-0,6,FALSE
OTJ3167,OTJ,3,2024-05-16T14:02:22Z,Maranda L,Win,14,10,4,FALSE,2-1,6,FALSE
OTJ3167,OTJ,3,2024-05-16T14:02:22Z,Joe T,Loss,11,8,3,FALSE,2-1,6,FALSE
OTJ3168,OTJ,3,2024-05-16T14:40:42Z,Zach L,Win,13,6,7,FALSE,2-1,6,FALSE
OTJ3168,OTJ,3,2024-05-16T14:40:42Z,Zeke W,Loss,15,11,4,FALSE,2-1,6,FALSE
OTJ3169,OTJ,3,2024-05-16T14:51:43Z,Nick H,Win,14,7,7,FALSE,2-1,6,FALSE
OTJ3169,OTJ,3,2024-05-16T14:51:43Z,Will M,Loss,12,7,5,FALSE,2-1,6,FALSE
OTJ3170,OTJ,3,2024-05-16T15:10:53Z,Zach L,Win,14,7,7,FALSE,2-0,6,FALSE
OTJ3170,OTJ,3,2024-05-16T15:10:53Z,Max K,Loss,15,4,11,TRUE,2-0,6,FALSE
OTJ3171,OTJ,3,2024-05-16T15:39:45Z,Zach L,Win,15,8,7,FALSE,2-0,6,FALSE
OTJ3171,OTJ,3,2024-05-16T15:39:45Z,Will M,Loss,13,7,6,FALSE,2-0,6,FALSE
OTJ3172,OTJ,3,2024-05-16T17:50:03Z,Wesley C,Win,14,11,3,FALSE,2-0,6,FALSE
OTJ3172,OTJ,3,2024-05-16T17:50:03Z,Christopher G,Loss,10,4,6,FALSE,2-0,6,FALSE
OTJ3173,OTJ,3,2024-05-16T18:13:01Z,Christopher G,Win,11,5,6,FALSE,2-0,6,FALSE
OTJ3173,OTJ,3,2024-05-16T18:13:01Z,Phillip M,Loss,15,5,10,FALSE,2-0,6,FALSE
OTJ3174,OTJ,3,2024-05-16T18:35:40Z,Maranda L,Win,15,11,4,FALSE,2-1,6,FALSE
OTJ3174,OTJ,3,2024-05-16T18:35:40Z,Jaidin M,Loss,10,3,7,TRUE,2-1,6,FALSE
OTJ3175,OTJ,3,2024-05-16T19:14:05Z,Nik S,Win,14,5,9,FALSE,2-0,6,FALSE
OTJ3175,OTJ,3,2024-05-16T19:14:05Z,Mathieu L,Loss,14,7,7,FALSE,2-0,6,FALSE
OTJ3176,OTJ,3,2024-05-16T19:27:23Z,Christopher G,Win,12,6,6,FALSE,2-1,6,FALSE
OTJ3176,OTJ,3,2024-05-16T19:27:23Z,James M,Loss,14,6,8,FALSE,2-1,6,FALSE
OTJ3177,OTJ,3,2024-05-16T19:39:01Z,Mathieu D,Win,13,8,5,FALSE,2-1,6,FALSE
OTJ3177,OTJ,3,2024-05-16T19:39:01Z,Michael M,Loss,10,6,4,FALSE,2-1,6,FALSE
OTJ3178,OTJ,3,2024-05-16T20:16:44Z,Mathieu D,Win,14,9,5,FALSE,2-0,6,FALSE
OTJ3178,OTJ,3,2024-05-16T20:16:44Z,Niko G,Loss,15,4,11,TRUE,2-0,6,FALSE
OTJ3179,OTJ,3,2024-05-16T20:32:10Z,Philip B,Win,15,10,5,FALSE,2-1,6,FALSE
OTJ3179,OTJ,3,2024-05-16T20:32:10Z,Nik S,Loss,15,5,10,FALSE,2-1,6,FALSE
OTJ3180,OTJ,3,2024-05-16T20:42:19Z,Mathieu D,Win,15,10,5,FALSE,2-1,6,FALSE
OTJ3180,OTJ,3,2024-05-16T20:42:19Z,Mathieu L,Loss,15,7,8,FALSE,2-1,6,FALSE
OTJ3181,OTJ,3,2024-05-16T20:47:22Z,Jordan M,Win,15,9,6,FALSE,2-0,6,FALSE
OTJ3181,OTJ,3,2024-05-16T20:47:22Z,Nick H,Loss,15,7,8,FALSE,2-0,6,FALSE
OTJ3182,OTJ,3,2024-05-16T21:06:11Z,Bryan G,Win,14,8,6,FALSE,2-0,6,FALSE
OTJ3182,OTJ,3,2024-05-16T21:06:11Z,Rafael F,Loss,13,8,5,FALSE,2-0,6,FALSE
OTJ3183,OTJ,3,2024-05-16T22:17:33Z,Joe T,Win,12,9,3,FALSE,2-1,6,FALSE
OTJ3183,OTJ,3,2024-05-16T22:17:33Z,Michael M,Loss,11,6,5,FALSE,2-1,6,FALSE
OTJ3184,OTJ,3,2024-05-16T22:33:59Z,Joe T,Win,13,10,3,FALSE,2-0,6,FALSE
OTJ3184,OTJ,3,2024-05-16T22:33:59Z,Enrique O,Loss,13,8,5,FALSE,2-0,6,FALSE
OTJ3185,OTJ,3,2024-05-16T22:58:19Z,Joe T,Win,14,11,3,FALSE,2-1,6,FALSE
OTJ3185,OTJ,3,2024-05-16T22:58:19Z,Ron C,Loss,8,4,4,FALSE,2-1,6,FALSE
OTJ3186,OTJ,3,2024-05-17T01:48:42Z,James M,Win,15,7,8,FALSE,2-1,6,FALSE
OTJ3186,OTJ,3,2024-05-17T01:48:42Z,Matt K,Loss,13,5,8,FALSE,2-1,6,FALSE
OTJ3187,OTJ,3,2024-05-17T02:46:28Z,Will M,Win,14,8,6,FALSE,2-0,6,FALSE
OTJ3187,OTJ,3,2024-05-17T02:46:28Z,Shuo L,Loss,14,6,8,FALSE,2-0,6,FALSE
OTJ3188,OTJ,3,2024-05-17T03:14:09Z,Will M,Win,15,9,6,FALSE,2-0,6,FALSE
OTJ3188,OTJ,3,2024-05-17T03:14:09Z,Lukas G,Loss,11,7,4,FALSE,2-0,6,FALSE
OTJ3189,OTJ,3,2024-05-17T05:30:01Z,Lukas G,Win,12,8,4,FALSE,2-1,6,FALSE
OTJ3189,OTJ,3,2024-05-17T05:30:01Z,Wesley C,Loss,15,11,4,FALSE,2-1,6,FALSE
OTJ3190,OTJ,3,2024-05-17T09:41:21Z,Joe T,Win,15,12,3,FALSE,2-0,6,FALSE
OTJ3190,OTJ,3,2024-05-17T09:41:21Z,James Mc,Loss,12,3,9,FALSE,2-0,6,FALSE
OTJ3191,OTJ,3,2024-05-17T11:20:39Z,Duncan M,Win,15,10,5,FALSE,2-1,6,FALSE
OTJ3191,OTJ,3,2024-05-17T11:20:39Z,James Mc,Loss,13,3,10,TRUE,2-1,6,FALSE
OTJ3192,OTJ,3,2024-05-17T11:43:08Z,Reed P,Win,11,8,3,FALSE,2-0,6,FALSE
OTJ3192,OTJ,3,2024-05-17T11:43:08Z,Eric S,Loss,15,7,8,FALSE,2-0,6,FALSE
OTJ3193,OTJ,3,2024-05-17T12:09:26Z,Richard K,Win,15,9,6,FALSE,2-0,6,FALSE
OTJ3193,OTJ,3,2024-05-17T12:09:26Z,Reed P,Loss,12,8,4,FALSE,2-0,6,FALSE
OTJ3194,OTJ,3,2024-05-17T12:15:02Z,Marley L,Win,12,6,6,FALSE,2-1,6,FALSE
OTJ3194,OTJ,3,2024-05-17T12:15:02Z,Michael M,Loss,12,6,6,FALSE,2-1,6,FALSE
OTJ3195,OTJ,3,2024-05-17T13:18:06Z,Lukas G,Win,13,9,4,FALSE,2-0,6,FALSE
OTJ3195,OTJ,3,2024-05-17T13:18:06Z,Marley L,Loss,13,6,7,FALSE,2-0,6,FALSE
OTJ3196,OTJ,3,2024-05-17T13:43:58Z,Lukas G,Win,14,10,4,FALSE,2-0,6,FALSE
OTJ3196,OTJ,3,2024-05-17T13:43:58Z,Reed P,Loss,13,8,5,FALSE,2-0,6,FALSE
OTJ3197,OTJ,3,2024-05-17T14:05:18Z,Lotte P,Win,14,9,5,FALSE,2-1,6,FALSE
OTJ3197,OTJ,3,2024-05-17T14:05:18Z,Ron C,Loss,9,4,5,TRUE,2-1,6,FALSE
OTJ3198,OTJ,3,2024-05-17T14:26:30Z,Rafael F,Win,14,9,5,FALSE,2-0,6,FALSE
OTJ3198,OTJ,3,2024-05-17T14:26:30Z,Reed P,Loss,14,8,6,FALSE,2-0,6,FALSE
OTJ3199,OTJ,3,2024-05-17T15:15:55Z,Matt K,Win,14,6,8,FALSE,2-0,6,FALSE
OTJ3199,OTJ,3,2024-05-17T15:15:55Z,Lukas G,Loss,15,10,5,FALSE,2-0,6,FALSE
OTJ4001,OTJ,4,2024-05-17T17:15:19Z,Thomas C,Win,16,12,4,FALSE,2-0,6,FALSE
OTJ4001,OTJ,4,2024-05-17T17:15:19Z,Alexis R,Loss,15,6,9,TRUE,2-0,6,FALSE
OTJ4002,OTJ,4,2024-05-17T17:16:49Z,Michael M,Win,13,7,6,FALSE,2-1,6,FALSE
OTJ4002,OTJ,4,2024-05-17T17:16:49Z,Lotte P,Loss,15,9,6,FALSE,2-1,6,FALSE
OTJ4003,OTJ,4,2024-05-17T17:35:08Z,Ryan D,Win,16,11,5,FALSE,2-0,6,FALSE
OTJ4003,OTJ,4,2024-05-17T17:35:08Z,Nicholas K,Loss,16,7,9,FALSE,2-0,6,FALSE
OTJ4004,OTJ,4,2024-05-17T17:44:44Z,Lukas G,Win,16,11,5,FALSE,2-1,6,FALSE
OTJ4004,OTJ,4,2024-05-17T17:44:44Z,Thomas C,Loss,17,12,5,FALSE,2-1,6,FALSE
OTJ4005,OTJ,4,2024-05-17T17:48:12Z,Nicholas K,Win,17,8,9,FALSE,2-0,6,FALSE
OTJ4005,OTJ,4,2024-05-17T17:48:12Z,Wyatt C,Loss,16,6,10,FALSE,2-0,6,FALSE
OTJ4006,OTJ,4,2024-05-17T18:08:00Z,Alexis M,Win,16,7,9,FALSE,2-0,6,FALSE
OTJ4006,OTJ,4,2024-05-17T18:08:00Z,Nicholas K,Loss,18,8,10,FALSE,2-0,6,FALSE
OTJ4007,OTJ,4,2024-05-17T18:12:06Z,Thomas C,Win,18,13,5,FALSE,2-0,6,FALSE
OTJ4007,OTJ,4,2024-05-17T18:12:06Z,Jordan M,Loss,16,9,7,FALSE,2-0,6,FALSE
OTJ4008,OTJ,4,2024-05-17T18:38:53Z,Dan H,Win,16,9,7,FALSE,2-1,6,FALSE
OTJ4008,OTJ,4,2024-05-17T18:38:53Z,Alexis M,Loss,17,7,10,FALSE,2-1,6,FALSE
OTJ4009,OTJ,4,2024-05-17T19:10:23Z,Nicholas K,Win,19,9,10,FALSE,2-1,6,FALSE
OTJ4009,OTJ,4,2024-05-17T19:10:23Z,Jordan M,Loss,17,9,8,FALSE,2-1,6,FALSE
OTJ4010,OTJ,4,2024-05-17T19:52:11Z,Thomas C,Win,19,14,5,FALSE,2-1,6,FALSE
OTJ4010,OTJ,4,2024-05-17T19:52:11Z,Nicholas K,Loss,20,9,11,TRUE,2-1,6,FALSE
OTJ4011,OTJ,4,2024-05-17T20:01:37Z,Ryan M,Win,16,11,5,FALSE,2-0,6,FALSE
OTJ4011,OTJ,4,2024-05-17T20:01:37Z,Nick W,Loss,14,7,7,FALSE,2-0,6,FALSE
OTJ4012,OTJ,4,2024-05-17T20:38:49Z,Nick W,Win,15,8,7,FALSE,2-1,6,FALSE
OTJ4012,OTJ,4,2024-05-17T20:38:49Z,Kevin I,Loss,16,8,8,FALSE,2-1,6,FALSE
OTJ4013,OTJ,4,2024-05-17T20:57:57Z,Bob P,Win,16,9,7,FALSE,2-0,6,FALSE
OTJ4013,OTJ,4,2024-05-17T20:57:57Z,Ryan M,Loss,17,11,6,FALSE,2-0,6,FALSE
OTJ4014,OTJ,4,2024-05-17T21:24:05Z,Steve T,Win,16,8,8,FALSE,2-1,6,FALSE
OTJ4014,OTJ,4,2024-05-17T21:24:05Z,Kevin I,Loss,17,8,9,FALSE,2-1,6,FALSE
OTJ4015,OTJ,4,2024-05-17T21:29:31Z,Thomas C,Win,20,15,5,FALSE,2-0,6,FALSE
OTJ4015,OTJ,4,2024-05-17T21:29:31Z,Bob P,Loss,17,9,8,FALSE,2-0,6,FALSE
OTJ4016,OTJ,4,2024-05-17T22:08:27Z,Luke G,Win,16,7,9,FALSE,2-1,6,FALSE
OTJ4016,OTJ,4,2024-05-17T22:08:27Z,Steve T,Loss,17,8,9,FALSE,2-1,6,FALSE
OTJ4017,OTJ,4,2024-05-17T22:54:32Z,Wyatt C,Win,17,7,10,FALSE,2-1,6,FALSE
OTJ4017,OTJ,4,2024-05-17T22:54:32Z,Bob P,Loss,18,9,9,FALSE,2-1,6,FALSE
OTJ4018,OTJ,4,2024-05-18T00:15:41Z,Wei C,Win,16,10,6,FALSE,2-1,6,FALSE
OTJ4018,OTJ,4,2024-05-18T00:15:41Z,Bob P,Loss,19,9,10,FALSE,2-1,6,FALSE
OTJ4019,OTJ,4,2024-05-18T00:41:55Z,Wei C,Win,17,11,6,FALSE,2-0,6,FALSE
OTJ4019,OTJ,4,2024-05-18T00:41:55Z,Johnny M,Loss,15,8,7,FALSE,2-0,6,FALSE
OTJ4020,OTJ,4,2024-05-18T01:15:02Z,Wei C,Win,18,12,6,FALSE,2-1,6,FALSE
OTJ4020,OTJ,4,2024-05-18T01:15:02Z,Evan L,Loss,15,7,8,FALSE,2-1,6,FALSE
OTJ4021,OTJ,4,2024-05-18T02:03:38Z,Sawyer T,Win,16,10,6,FALSE,2-1,6,FALSE
OTJ4021,OTJ,4,2024-05-18T02:03:38Z,Evan L,Loss,16,7,9,FALSE,2-1,6,FALSE
OTJ4022,OTJ,4,2024-05-18T02:38:15Z,Shuo L,Win,15,7,8,FALSE,2-0,6,FALSE
OTJ4022,OTJ,4,2024-05-18T02:38:15Z,Wei C,Loss,19,12,7,FALSE,2-0,6,FALSE
OTJ4023,OTJ,4,2024-05-18T02:51:53Z,Evan L,Win,17,8,9,FALSE,2-0,6,FALSE
OTJ4023,OTJ,4,2024-05-18T02:51:53Z,Shuo L,Loss,16,7,9,FALSE,2-0,6,FALSE
OTJ4024,OTJ,4,2024-05-18T03:40:47Z,Evan L,Win,18,9,9,FALSE,2-1,6,FALSE
OTJ4024,OTJ,4,2024-05-18T03:40:47Z,Chris Y,Loss,16,7,9,FALSE,2-1,6,FALSE
OTJ4025,OTJ,4,2024-05-18T09:06:32Z,Thijn H,Win,16,12,4,FALSE,2-0,6,FALSE
OTJ4025,OTJ,4,2024-05-18T09:06:32Z,Alexandre GA,Loss,16,9,7,FALSE,2-0,6,FALSE
OTJ4026,OTJ,4,2024-05-18T09:33:28Z,Luke G,Win,17,8,9,FALSE,2-0,6,FALSE
OTJ4026,OTJ,4,2024-05-18T09:33:28Z,Michael M,Loss,14,7,7,FALSE,2-0,6,FALSE
OTJ4027,OTJ,4,2024-05-18T10:16:08Z,Nick A,Win,16,10,6,FALSE,2-1,6,FALSE
OTJ4027,OTJ,4,2024-05-18T10:16:08Z,Thijn H,Loss,17,12,5,FALSE,2-1,6,FALSE
OTJ4028,OTJ,4,2024-05-18T10:19:35Z,Paul G,Win,16,8,8,FALSE,2-0,6,FALSE
OTJ4028,OTJ,4,2024-05-18T10:19:35Z,Alexandre GA,Loss,17,9,8,FALSE,2-0,6,FALSE
OTJ4029,OTJ,4,2024-05-18T11:17:50Z,Nick A,Win,17,11,6,FALSE,2-0,6,FALSE
OTJ4029,OTJ,4,2024-05-18T11:17:50Z,Chris R,Loss,14,3,11,TRUE,2-0,6,FALSE
OTJ4030,OTJ,4,2024-05-18T11:20:46Z,Thijn H,Win,18,13,5,FALSE,2-0,6,FALSE
OTJ4030,OTJ,4,2024-05-18T11:20:46Z,Zach L,Loss,16,8,8,FALSE,2-0,6,FALSE
OTJ4031,OTJ,4,2024-05-18T11:54:09Z,Daniel G,Win,16,11,5,FALSE,2-0,6,FALSE
OTJ4031,OTJ,4,2024-05-18T11:54:09Z,Ryan D,Loss,17,11,6,FALSE,2-0,6,FALSE
OTJ4032,OTJ,4,2024-05-18T12:28:55Z,Wyatt C,Win,18,8,10,FALSE,2-0,6,FALSE
OTJ4032,OTJ,4,2024-05-18T12:28:55Z,Alexandre GA,Loss,18,9,9,FALSE,2-0,6,FALSE
OTJ4033,OTJ,4,2024-05-18T13:04:49Z,John P,Win,16,9,7,FALSE,2-1,6,FALSE
OTJ4033,OTJ,4,2024-05-18T13:04:49Z,Wesley C,Loss,16,11,5,FALSE,2-1,6,FALSE
OTJ4034,OTJ,4,2024-05-18T13:32:07Z,Richard K,Win,16,10,6,FALSE,2-0,6,FALSE
OTJ4034,OTJ,4,2024-05-18T13:32:07Z,Bob P,Loss,20,9,11,TRUE,2-0,6,FALSE
OTJ4035,OTJ,4,2024-05-18T14:58:33Z,Chris Y,Win,17,8,9,FALSE,2-1,6,FALSE
OTJ4035,OTJ,4,2024-05-18T14:58:33Z,Philip B,Loss,16,10,6,FALSE,2-1,6,FALSE
OTJ4036,OTJ,4,2024-05-18T15:09:10Z,Wesley C,Win,17,12,5,FALSE,2-0,6,FALSE
OTJ4036,OTJ,4,2024-05-18T15:09:10Z,Alexandre GA,Loss,19,9,10,FALSE,2-0,6,FALSE
OTJ4037,OTJ,4,2024-05-18T15:34:34Z,Lotte P,Win,16,10,6,FALSE,2-0,6,FALSE
OTJ4037,OTJ,4,2024-05-18T15:34:34Z,Chris Y,Loss,18,8,10,FALSE,2-0,6,FALSE
OTJ4038,OTJ,4,2024-05-18T16:02:52Z,Wesley C,Win,18,13,5,FALSE,2-1,6,FALSE
OTJ4038,OTJ,4,2024-05-18T16:02:52Z,Philip B,Loss,17,10,7,FALSE,2-1,6,FALSE
OTJ4039,OTJ,4,2024-05-18T16:27:21Z,Dan A,Win,15,10,5,FALSE,2-1,6,FALSE
OTJ4039,OTJ,4,2024-05-18T16:27:21Z,Lotte P,Loss,17,10,7,FALSE,2-1,6,FALSE
OTJ4040,OTJ,4,2024-05-18T17:20:13Z,Jack H,Win,16,9,7,FALSE,2-1,6,FALSE
OTJ4040,OTJ,4,2024-05-18T17:20:13Z,Alexis M,Loss,18,7,11,TRUE,2-1,6,FALSE
OTJ4041,OTJ,4,2024-05-18T17:25:09Z,Edgar A,Win,16,9,7,FALSE,2-1,6,FALSE
OTJ4041,OTJ,4,2024-05-18T17:25:09Z,Lotte P,Loss,18,10,8,FALSE,2-1,6,FALSE
OTJ4042,OTJ,4,2024-05-18T19:41:28Z,Philip B,Win,18,11,7,FALSE,2-0,6,FALSE
OTJ4042,OTJ,4,2024-05-18T19:41:28Z,Kevin I,Loss,18,8,10,FALSE,2-0,6,FALSE
OTJ4043,OTJ,4,2024-05-18T19:42:51Z,Chris D,Win,16,11,5,FALSE,2-0,6,FALSE
OTJ4043,OTJ,4,2024-05-18T19:42:51Z,Maranda L,Loss,16,11,5,FALSE,2-0,6,FALSE
OTJ4044,OTJ,4,2024-05-18T20:01:36Z,Ryan M,Win,18,12,6,FALSE,2-1,6,FALSE
OTJ4044,OTJ,4,2024-05-18T20:01:36Z,Mathieu D,Loss,16,10,6,FALSE,2-1,6,FALSE
OTJ4045,OTJ,4,2024-05-18T20:27:41Z,Ryan M,Win,19,13,6,FALSE,2-1,6,FALSE
OTJ4045,OTJ,4,2024-05-18T20:27:41Z,Kevin I,Loss,19,8,11,TRUE,2-1,6,FALSE
OTJ4046,OTJ,4,2024-05-18T20:35:51Z,Chris D,Win,17,12,5,FALSE,2-1,6,FALSE
OTJ4046,OTJ,4,2024-05-18T20:35:51Z,Emmett F,Loss,16,7,9,FALSE,2-1,6,FALSE
OTJ4047,OTJ,4,2024-05-18T21:22:40Z,Chris D,Win,18,13,5,FALSE,2-0,6,FALSE
OTJ4047,OTJ,4,2024-05-18T21:22:40Z,Nick H,Loss,16,7,9,FALSE,2-0,6,FALSE
OTJ4048,OTJ,4,2024-05-18T22:09:54Z,Michael M,Win,15,8,7,FALSE,2-1,6,FALSE
OTJ4048,OTJ,4,2024-05-18T22:09:54Z,Chris D,Loss,19,13,6,FALSE,2-1,6,FALSE
OTJ4049,OTJ,4,2024-05-18T23:13:43Z,Steve T,Win,18,9,9,FALSE,2-0,6,FALSE
OTJ4049,OTJ,4,2024-05-18T23:13:43Z,Joseph H,Loss,15,6,9,FALSE,2-0,6,FALSE
OTJ4050,OTJ,4,2024-05-19T00:19:23Z,Jeremy E,Win,16,10,6,FALSE,2-1,6,FALSE
OTJ4050,OTJ,4,2024-05-19T00:19:23Z,Dan H,Loss,17,9,8,FALSE,2-1,6,FALSE
OTJ4051,OTJ,4,2024-05-19T01:28:50Z,Steve T,Win,19,10,9,FALSE,2-1,6,FALSE
OTJ4051,OTJ,4,2024-05-19T01:28:50Z,Justin P,Loss,16,11,5,FALSE,2-1,6,FALSE
OTJ4052,OTJ,4,2024-05-19T01:51:06Z,Zach L,Win,17,9,8,FALSE,2-1,6,FALSE
OTJ4052,OTJ,4,2024-05-19T01:51:06Z,Chris D,Loss,20,13,7,FALSE,2-1,6,FALSE
OTJ4053,OTJ,4,2024-05-19T02:17:55Z,Steve T,Win,20,11,9,FALSE,2-1,6,FALSE
OTJ4053,OTJ,4,2024-05-19T02:17:55Z,Preston B,Loss,14,9,5,FALSE,2-1,6,FALSE
OTJ4054,OTJ,4,2024-05-19T05:31:51Z,Cédric L,Win,15,7,8,FALSE,2-1,6,FALSE
OTJ4054,OTJ,4,2024-05-19T05:31:51Z,Thijn H,Loss,19,13,6,FALSE,2-1,6,FALSE
OTJ4055,OTJ,4,2024-05-19T07:22:17Z,Wesley C,Win,19,14,5,FALSE,2-1,6,FALSE
OTJ4055,OTJ,4,2024-05-19T07:22:17Z,Luke G,Loss,18,8,10,FALSE,2-1,6,FALSE
OTJ4056,OTJ,4,2024-05-19T07:38:22Z,Nick A,Win,18,12,6,FALSE,2-1,6,FALSE
OTJ4056,OTJ,4,2024-05-19T07:38:22Z,Zeke W,Loss,16,11,5,FALSE,2-1,6,FALSE
OTJ4057,OTJ,4,2024-05-19T08:18:48Z,Luke G,Win,19,9,10,FALSE,2-1,6,FALSE
OTJ4057,OTJ,4,2024-05-19T08:18:48Z,Nick A,Loss,19,12,7,FALSE,2-1,6,FALSE
OTJ4058,OTJ,4,2024-05-19T09:12:16Z,Dirk E,Win,16,8,8,FALSE,2-1,6,FALSE
OTJ4058,OTJ,4,2024-05-19T09:12:16Z,Nick A,Loss,20,12,8,FALSE,2-1,6,FALSE
OTJ4059,OTJ,4,2024-05-19T11:28:27Z,John P,Win,17,10,7,FALSE,2-1,6,FALSE
OTJ4059,OTJ,4,2024-05-19T11:28:27Z,Luke G,Loss,20,9,11,TRUE,2-1,6,FALSE
OTJ4060,OTJ,4,2024-05-19T11:42:14Z,Chris O,Win,16,10,6,FALSE,2-1,6,FALSE
OTJ4060,OTJ,4,2024-05-19T11:42:14Z,Wyatt C,Loss,19,8,11,TRUE,2-1,6,FALSE
